nama_ptn,kode_ptn,kode_resmi,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,portofolio,scraped_at,rasio_keketatan
Universitas Brawijaya,372,1372,PTN Akademik,13721077,Ilmu Perpustakaan,Sarjana,22,176.0,Tidak Ada,2026-04-10 15:25:33,0.125
Universitas Brawijaya,372,1372,PTN Akademik,13721078,Pariwisata,Sarjana,33,460.0,Tidak Ada,2026-04-10 15:25:33,0.0717
Universitas Brawijaya,372,1372,PTN Akademik,13721080,Pendidikan Bahasa Inggris,Sarjana,45,279.0,Tidak Ada,2026-04-10 15:25:33,0.1613
Universitas Brawijaya,372,1372,PTN Akademik,13721081,Pendidikan Bahasa Jepang,Sarjana,18,109.0,Tidak Ada,2026-04-10 15:25:33,0.1651
Universitas Brawijaya,372,1372,PTN Akademik,13721082,Pendidikan Bhs & Sastra Indonesia,Sarjana,28,209.0,Tidak Ada,2026-04-10 15:25:33,0.134
Universitas Brawijaya,372,1372,PTN Akademik,13721085,Administrasi Pendidikan,Sarjana,22,150.0,Tidak Ada,2026-04-10 15:25:33,0.1467
Universitas Brawijaya,372,1372,PTN Akademik,13721086,Seni Rupa Murni,Sarjana,19,47.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:33,0.4043
Universitas Brawijaya,372,1372,PTN Akademik,13721087,Sastra Cina,Sarjana,25,323.0,Tidak Ada,2026-04-10 15:25:33,0.0774
Universitas Brawijaya,372,1372,PTN Akademik,13721088,Antropologi,Sarjana,23,204.0,Tidak Ada,2026-04-10 15:25:33,0.1127
Universitas Brawijaya,372,1372,PTN Akademik,13721089,Kewirausahaan,Sarjana,21,314.0,Tidak Ada,2026-04-10 15:25:33,0.0669
Universitas Brawijaya,372,1372,PTN Akademik,13721094,Sains Data,Sarjana,14,298.0,Tidak Ada,2026-04-10 15:25:33,0.047
Universitas Brawijaya,372,1372,PTN Akademik,13721095,Bioinformatika,Sarjana,12,,Tidak Ada,2026-04-10 15:25:33,
Universitas Brawijaya,372,1372,PTN Akademik,13721096,Industri Peternakan Cerdas,Sarjana,20,,Tidak Ada,2026-04-10 15:25:33,
Universitas Brawijaya,372,1372,PTN Akademik,13722055,Desain Grafis,Sarjana Terapan,42,196.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:33,0.2143
Universitas Brawijaya,372,1372,PTN Akademik,13722090,Manajemen Perhotelan,Sarjana Terapan,58,240.0,Tidak Ada,2026-04-10 15:25:33,0.2417
Universitas Brawijaya,372,1372,PTN Akademik,13723091,Keuangan Dan Perbankan,Diploma Tiga,75,230.0,Tidak Ada,2026-04-10 15:25:33,0.3261
Universitas Brawijaya,372,1372,PTN Akademik,13723092,Administrasi Bisnis,Diploma Tiga,79,256.0,Tidak Ada,2026-04-10 15:25:33,0.3086
Universitas Brawijaya,372,1372,PTN Akademik,13723093,Teknologi Informasi,Diploma Tiga,78,165.0,Tidak Ada,2026-04-10 15:25:33,0.4727
Universitas Negeri Malang,373,1373,PTN Akademik,13731001,Pendidikan Matematika,Sarjana,80,471.0,Tidak Ada,2026-04-10 15:25:34,0.1699
Universitas Negeri Malang,373,1373,PTN Akademik,13731002,Pendidikan Fisika,Sarjana,76,168.0,Tidak Ada,2026-04-10 15:25:34,0.4524
Universitas Negeri Malang,373,1373,PTN Akademik,13731003,Pendidikan Kimia,Sarjana,71,285.0,Tidak Ada,2026-04-10 15:25:34,0.2491
Universitas Negeri Malang,373,1373,PTN Akademik,13731004,Pendidikan Biologi,Sarjana,46,354.0,Tidak Ada,2026-04-10 15:25:34,0.1299
Universitas Negeri Malang,373,1373,PTN Akademik,13731005,Pendidikan Teknik Mesin,Sarjana,55,126.0,Tidak Ada,2026-04-10 15:25:34,0.4365
Universitas Negeri Malang,373,1373,PTN Akademik,13731006,Pendidikan Teknik Bangunan,Sarjana,48,114.0,Tidak Ada,2026-04-10 15:25:34,0.4211
Universitas Negeri Malang,373,1373,PTN Akademik,13731007,Pendidikan Teknik Informatika,Sarjana,34,259.0,Tidak Ada,2026-04-10 15:25:34,0.1313
Universitas Negeri Malang,373,1373,PTN Akademik,13731008,Pendidikan Teknik Otomotif,Sarjana,55,125.0,Tidak Ada,2026-04-10 15:25:34,0.44
Universitas Negeri Malang,373,1373,PTN Akademik,13731009,Ilmu Keolahragaan,Sarjana,56,205.0,Olahraga,2026-04-10 15:25:34,0.2732
Universitas Negeri Malang,373,1373,PTN Akademik,13731010,Matematika,Sarjana,78,355.0,Tidak Ada,2026-04-10 15:25:34,0.2197
Universitas Negeri Malang,373,1373,PTN Akademik,13731011,Fisika,Sarjana,76,170.0,Tidak Ada,2026-04-10 15:25:34,0.4471
Universitas Negeri Malang,373,1373,PTN Akademik,13731012,Kimia,Sarjana,51,302.0,Tidak Ada,2026-04-10 15:25:34,0.1689
Universitas Negeri Malang,373,1373,PTN Akademik,13731013,Biologi,Sarjana,37,325.0,Tidak Ada,2026-04-10 15:25:34,0.1138
Universitas Negeri Malang,373,1373,PTN Akademik,13731014,Pendidikan Teknik Elektro,Sarjana,42,124.0,Tidak Ada,2026-04-10 15:25:34,0.3387
Universitas Negeri Malang,373,1373,PTN Akademik,13731015,Teknik Sipil,Sarjana,44,561.0,Tidak Ada,2026-04-10 15:25:34,0.0784
Universitas Negeri Malang,373,1373,PTN Akademik,13731016,Pendidikan Ilmu Pengetahuan Alam,Sarjana,75,378.0,Tidak Ada,2026-04-10 15:25:34,0.1984
Universitas Negeri Malang,373,1373,PTN Akademik,13731017,Kesehatan Masyarakat,Sarjana,110,1430.0,Tidak Ada,2026-04-10 15:25:34,0.0769
Universitas Negeri Malang,373,1373,PTN Akademik,13731018,Teknik Mesin,Sarjana,35,462.0,Tidak Ada,2026-04-10 15:25:34,0.0758
Universitas Negeri Malang,373,1373,PTN Akademik,13731019,Teknik Elektro,Sarjana,38,381.0,Tidak Ada,2026-04-10 15:25:34,0.0997
Universitas Negeri Malang,373,1373,PTN Akademik,13731020,Teknik Informatika,Sarjana,32,983.0,Tidak Ada,2026-04-10 15:25:34,0.0326
Universitas Negeri Malang,373,1373,PTN Akademik,13731021,Teknik Industri,Sarjana,35,700.0,Tidak Ada,2026-04-10 15:25:34,0.05
Universitas Negeri Malang,373,1373,PTN Akademik,13731022,Bioteknologi,Sarjana,24,334.0,Tidak Ada,2026-04-10 15:25:34,0.0719
Universitas Negeri Malang,373,1373,PTN Akademik,13731028,Bimbingan Dan Konseling,Sarjana,60,662.0,Tidak Ada,2026-04-10 15:25:34,0.0906
Universitas Negeri Malang,373,1373,PTN Akademik,13731029,"Pendidikan Jasmani, Kesehatan, Dan Rekreasi",Sarjana,79,505.0,Olahraga,2026-04-10 15:25:34,0.1564
Universitas Negeri Malang,373,1373,PTN Akademik,13731030,Teknologi Pendidikan,Sarjana,62,287.0,Tidak Ada,2026-04-10 15:25:34,0.216
Universitas Negeri Malang,373,1373,PTN Akademik,13731031,Pendidikan Nonformal,Sarjana,76,129.0,Tidak Ada,2026-04-10 15:25:34,0.5891
Universitas Negeri Malang,373,1373,PTN Akademik,13731032,Manajemen Pendidikan,Sarjana,59,348.0,Tidak Ada,2026-04-10 15:25:34,0.1695
Universitas Negeri Malang,373,1373,PTN Akademik,13731033,Pendidikan Guru Sekolah Dasar,Sarjana,118,1490.0,Tidak Ada,2026-04-10 15:25:34,0.0792
Universitas Negeri Malang,373,1373,PTN Akademik,13731034,Pendidikan Guru Pend. Anak Usia Dini,Sarjana,65,224.0,Tidak Ada,2026-04-10 15:25:34,0.2902
Universitas Negeri Malang,373,1373,PTN Akademik,13731035,Pendidikan Pancasila Dan Kewarganegaraan,Sarjana,66,428.0,Tidak Ada,2026-04-10 15:25:34,0.1542
Universitas Negeri Malang,373,1373,PTN Akademik,13731036,"Pend. Bahasa, Sastra Indonesia & Daerah",Sarjana,55,569.0,Tidak Ada,2026-04-10 15:25:34,0.0967
Universitas Negeri Malang,373,1373,PTN Akademik,13731037,Pendidikan Bahasa Inggris,Sarjana,46,545.0,Tidak Ada,2026-04-10 15:25:34,0.0844
Universitas Negeri Malang,373,1373,PTN Akademik,13731038,Pendidikan Bahasa Arab,Sarjana,72,331.0,Tidak Ada,2026-04-10 15:25:34,0.2175
Universitas Negeri Malang,373,1373,PTN Akademik,13731039,Pendidikan Seni Rupa,Sarjana,55,222.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:34,0.2477
Universitas Negeri Malang,373,1373,PTN Akademik,13731040,Pendidikan Bahasa Jerman,Sarjana,42,124.0,Tidak Ada,2026-04-10 15:25:34,0.3387
Universitas Negeri Malang,373,1373,PTN Akademik,13731041,Pendidikan Seni Pertunjukan,Sarjana,58,151.0,Sendratasik,2026-04-10 15:25:34,0.3841
Universitas Negeri Malang,373,1373,PTN Akademik,13731042,Pendidikan Sejarah,Sarjana,72,300.0,Tidak Ada,2026-04-10 15:25:34,0.24
Universitas Negeri Malang,373,1373,PTN Akademik,13731043,Pendidikan Ekonomi,Sarjana,45,358.0,Tidak Ada,2026-04-10 15:25:34,0.1257
Universitas Negeri Malang,373,1373,PTN Akademik,13731044,Pendidikan Bisnis,Sarjana,42,179.0,Tidak Ada,2026-04-10 15:25:34,0.2346
Universitas Negeri Malang,373,1373,PTN Akademik,13731045,Pendidikan Administrasi Perkantoran,Sarjana,49,459.0,Tidak Ada,2026-04-10 15:25:34,0.1068
Universitas Negeri Malang,373,1373,PTN Akademik,13731046,Pendidikan Akuntansi,Sarjana,41,248.0,Tidak Ada,2026-04-10 15:25:34,0.1653
Universitas Negeri Malang,373,1373,PTN Akademik,13731047,Pendidikan Tata Boga,Sarjana,34,352.0,Tidak Ada,2026-04-10 15:25:34,0.0966
Universitas Negeri Malang,373,1373,PTN Akademik,13731048,Pendidikan Tata Busana,Sarjana,38,333.0,Tidak Ada,2026-04-10 15:25:34,0.1141
Universitas Negeri Malang,373,1373,PTN Akademik,13731049,Psikologi,Sarjana,100,1426.0,Tidak Ada,2026-04-10 15:25:34,0.0701
Universitas Negeri Malang,373,1373,PTN Akademik,13731050,Bahasa Dan Sastra Indonesia,Sarjana,45,364.0,Tidak Ada,2026-04-10 15:25:34,0.1236
Universitas Negeri Malang,373,1373,PTN Akademik,13731051,Bahasa Dan Sastra Inggris,Sarjana,40,500.0,Tidak Ada,2026-04-10 15:25:34,0.08
Universitas Negeri Malang,373,1373,PTN Akademik,13731052,Sejarah,Sarjana,35,152.0,Tidak Ada,2026-04-10 15:25:34,0.2303
Universitas Negeri Malang,373,1373,PTN Akademik,13731053,Desain Komunikasi Visual,Sarjana,52,597.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:34,0.0871
Universitas Negeri Malang,373,1373,PTN Akademik,13731054,Akuntansi,Sarjana,68,1148.0,Tidak Ada,2026-04-10 15:25:34,0.0592
Universitas Negeri Malang,373,1373,PTN Akademik,13731055,Ekonomi Dan Studi Pembangunan,Sarjana,52,514.0,Tidak Ada,2026-04-10 15:25:34,0.1012
Universitas Negeri Malang,373,1373,PTN Akademik,13731056,Manajemen,Sarjana,81,1677.0,Tidak Ada,2026-04-10 15:25:34,0.0483
Universitas Negeri Malang,373,1373,PTN Akademik,13731057,Pendidikan Khusus,Sarjana,55,183.0,Tidak Ada,2026-04-10 15:25:34,0.3005
Universitas Negeri Malang,373,1373,PTN Akademik,13731058,Pendidikan Geografi,Sarjana,68,314.0,Tidak Ada,2026-04-10 15:25:34,0.2166
Universitas Negeri Malang,373,1373,PTN Akademik,13731059,Pendidikan Bahasa Mandarin,Sarjana,36,126.0,Tidak Ada,2026-04-10 15:25:34,0.2857
Universitas Negeri Malang,373,1373,PTN Akademik,13731060,Pendidikan Ilmu Pengetahuan Sosial,Sarjana,45,286.0,Tidak Ada,2026-04-10 15:25:34,0.1573
Universitas Negeri Malang,373,1373,PTN Akademik,13731061,Pendidikan Kepelatihan Olahraga,Sarjana,56,333.0,Olahraga,2026-04-10 15:25:34,0.1682
Universitas Negeri Malang,373,1373,PTN Akademik,13731062,Geografi,Sarjana,49,327.0,Tidak Ada,2026-04-10 15:25:34,0.1498
Universitas Negeri Malang,373,1373,PTN Akademik,13731063,Pendidikan Sosiologi,Sarjana,56,446.0,Tidak Ada,2026-04-10 15:25:34,0.1256
Universitas Negeri Malang,373,1373,PTN Akademik,13731064,Ilmu Perpustakaan,Sarjana,47,259.0,Tidak Ada,2026-04-10 15:25:34,0.1815
Universitas Negeri Malang,373,1373,PTN Akademik,13731083,Gizi,Sarjana,26,752.0,Tidak Ada,2026-04-10 15:25:34,0.0346
Universitas Negeri Malang,373,1373,PTN Akademik,13731084,Ilmu Komunikasi,Sarjana,48,1125.0,Tidak Ada,2026-04-10 15:25:34,0.0427
Universitas Negeri Malang,373,1373,PTN Akademik,13731085,Kedokteran,Sarjana,11,415.0,Tidak Ada,2026-04-10 15:25:34,0.0265
Universitas Negeri Malang,373,1373,PTN Akademik,13731086,Keperawatan,Sarjana,11,797.0,Tidak Ada,2026-04-10 15:25:34,0.0138
Universitas Negeri Malang,373,1373,PTN Akademik,13731087,Kebidanan,Sarjana,11,300.0,Tidak Ada,2026-04-10 15:25:34,0.0367
Universitas Negeri Malang,373,1373,PTN Akademik,13731088,Hukum,Sarjana,47,549.0,Tidak Ada,2026-04-10 15:25:34,0.0856
Universitas Negeri Malang,373,1373,PTN Akademik,13731089,Pariwisata,Sarjana,38,499.0,Tidak Ada,2026-04-10 15:25:34,0.0762
Universitas Negeri Malang,373,1373,PTN Akademik,13731090,Arsitektur,Sarjana,25,232.0,Tidak Ada,2026-04-10 15:25:34,0.1078
Universitas Negeri Malang,373,1373,PTN Akademik,13731091,Teknik Lingkungan,Sarjana,23,203.0,Tidak Ada,2026-04-10 15:25:34,0.1133
Universitas Negeri Malang,373,1373,PTN Akademik,13731092,Sains Aktuaria,Sarjana,42,111.0,Tidak Ada,2026-04-10 15:25:34,0.3784
Universitas Negeri Malang,373,1373,PTN Akademik,13732023,Teknologi Rekayasa Manufaktur,Sarjana Terapan,31,114.0,Tidak Ada,2026-04-10 15:25:34,0.2719
Universitas Negeri Malang,373,1373,PTN Akademik,13732024,Teknologi Rekayasa Otomotif,Sarjana Terapan,32,124.0,Tidak Ada,2026-04-10 15:25:34,0.2581
Universitas Negeri Malang,373,1373,PTN Akademik,13732025,Teknologi Rekayasa Dan Pemeliharaan Bangunan Sipil,Sarjana Terapan,35,155.0,Tidak Ada,2026-04-10 15:25:34,0.2258
Universitas Negeri Malang,373,1373,PTN Akademik,13732026,Teknologi Rekayasa Pembangkit Energi,Sarjana Terapan,35,82.0,Tidak Ada,2026-04-10 15:25:34,0.4268
Universitas Negeri Malang,373,1373,PTN Akademik,13732027,Teknologi Rekayasa Sistem Elektronika,Sarjana Terapan,31,119.0,Tidak Ada,2026-04-10 15:25:34,0.2605
Universitas Negeri Malang,373,1373,PTN Akademik,13732065,Perpustakaan Digital,Sarjana Terapan,34,105.0,Tidak Ada,2026-04-10 15:25:34,0.3238
Universitas Negeri Malang,373,1373,PTN Akademik,13732066,Animasi,Sarjana Terapan,44,162.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:34,0.2716
Universitas Negeri Malang,373,1373,PTN Akademik,13732067,Manajemen Pemasaran,Sarjana Terapan,41,418.0,Tidak Ada,2026-04-10 15:25:34,0.0981
Universitas Negeri Malang,373,1373,PTN Akademik,13732068,Akuntansi,Sarjana Terapan,41,406.0,Tidak Ada,2026-04-10 15:25:34,0.101
Universitas Negeri Malang,373,1373,PTN Akademik,13732069,Tata Boga,Sarjana Terapan,38,395.0,Tidak Ada,2026-04-10 15:25:34,0.0962
Universitas Negeri Malang,373,1373,PTN Akademik,13732070,Desain Mode,Sarjana Terapan,40,97.0,"Seni Rupa, Desain, dan Kriya",2026-04-10 15:25:34,0.4124
Universitas Airlangga,381,1381,PTN Akademik,13811001,Kedokteran,Sarjana,60,1659.0,Tidak Ada,2026-04-10 15:25:36,0.0362
Universitas Airlangga,381,1381,PTN Akademik,13811002,Kedokteran Gigi,Sarjana,50,802.0,Tidak Ada,2026-04-10 15:25:36,0.0623
Universitas Airlangga,381,1381,PTN Akademik,13811003,Farmasi,Sarjana,56,1391.0,Tidak Ada,2026-04-10 15:25:36,0.0403
Universitas Airlangga,381,1381,PTN Akademik,13811004,Kedokteran Hewan,Sarjana,48,383.0,Tidak Ada,2026-04-10 15:25:36,0.1253
Universitas Airlangga,381,1381,PTN Akademik,13811005,Matematika,Sarjana,30,214.0,Tidak Ada,2026-04-10 15:25:36,0.1402
Universitas Airlangga,381,1381,PTN Akademik,13811006,Biologi,Sarjana,27,226.0,Tidak Ada,2026-04-10 15:25:36,0.1195
Universitas Airlangga,381,1381,PTN Akademik,13811007,Fisika,Sarjana,32,121.0,Tidak Ada,2026-04-10 15:25:36,0.2645
Universitas Airlangga,381,1381,PTN Akademik,13811008,Kimia,Sarjana,27,256.0,Tidak Ada,2026-04-10 15:25:36,0.1055
Universitas Airlangga,381,1381,PTN Akademik,13811009,Kesehatan Masyarakat,Sarjana,72,923.0,Tidak Ada,2026-04-10 15:25:36,0.078
Universitas Airlangga,381,1381,PTN Akademik,13811010,Keperawatan,Sarjana,72,1022.0,Tidak Ada,2026-04-10 15:25:36,0.0705
Universitas Airlangga,381,1381,PTN Akademik,13811011,Akuakultur,Sarjana,64,180.0,Tidak Ada,2026-04-10 15:25:36,0.3556
Universitas Airlangga,381,1381,PTN Akademik,13811012,Kebidanan,Sarjana,20,407.0,Tidak Ada,2026-04-10 15:25:36,0.0491
Universitas Airlangga,381,1381,PTN Akademik,13811013,Teknik Biomedis,Sarjana,18,496.0,Tidak Ada,2026-04-10 15:25:36,0.0363
Universitas Airlangga,381,1381,PTN Akademik,13811014,Teknik Lingkungan,Sarjana,22,399.0,Tidak Ada,2026-04-10 15:25:36,0.0551
Universitas Airlangga,381,1381,PTN Akademik,13811015,Sistem Informasi,Sarjana,24,452.0,Tidak Ada,2026-04-10 15:25:36,0.0531
Universitas Airlangga,381,1381,PTN Akademik,13811016,Statistika,Sarjana,24,329.0,Tidak Ada,2026-04-10 15:25:36,0.0729
Universitas Airlangga,381,1381,PTN Akademik,13811017,Gizi,Sarjana,32,688.0,Tidak Ada,2026-04-10 15:25:36,0.0465
Universitas Airlangga,381,1381,PTN Akademik,13811018,Kedokteran Hewan (Fikkia Banyuwangi),Sarjana,30,203.0,Tidak Ada,2026-04-10 15:25:36,0.1478
Universitas Airlangga,381,1381,PTN Akademik,13811019,Kesehatan Masyarakat (Fikkia Banyuwangi),Sarjana,40,263.0,Tidak Ada,2026-04-10 15:25:36,0.1521
Universitas Airlangga,381,1381,PTN Akademik,13811020,Akuakultur (Fikkia Banyuwangi),Sarjana,30,71.0,Tidak Ada,2026-04-10 15:25:36,0.4225
Universitas Airlangga,381,1381,PTN Akademik,13811021,Teknologi Hasil Perikanan,Sarjana,56,179.0,Tidak Ada,2026-04-10 15:25:36,0.3128
Universitas Airlangga,381,1381,PTN Akademik,13811022,Teknik Industri,Sarjana,36,424.0,Tidak Ada,2026-04-10 15:25:36,0.0849
Universitas Airlangga,381,1381,PTN Akademik,13811023,Teknik Elektro,Sarjana,30,241.0,Tidak Ada,2026-04-10 15:25:36,0.1245
Universitas Airlangga,381,1381,PTN Akademik,13811024,Rekayasa Nanoteknologi,Sarjana,40,168.0,Tidak Ada,2026-04-10 15:25:36,0.2381
Universitas Airlangga,381,1381,PTN Akademik,13811025,Teknologi Sains Data,Sarjana,36,288.0,Tidak Ada,2026-04-10 15:25:36,0.125
Universitas Airlangga,381,1381,PTN Akademik,13811026,Teknik Robotika Dan Kecerdasan Buatan,Sarjana,20,298.0,Tidak Ada,2026-04-10 15:25:36,0.0671
Universitas Airlangga,381,1381,PTN Akademik,13811027,Ilmu Hukum,Sarjana,77,1089.0,Tidak Ada,2026-04-10 15:25:36,0.0707
Universitas Airlangga,381,1381,PTN Akademik,13811028,Administrasi Publik,Sarjana,28,432.0,Tidak Ada,2026-04-10 15:25:36,0.0648
Universitas Airlangga,381,1381,PTN Akademik,13811029,Psikologi,Sarjana,54,1066.0,Tidak Ada,2026-04-10 15:25:36,0.0507
Universitas Airlangga,381,1381,PTN Akademik,13811030,Sosiologi,Sarjana,39,259.0,Tidak Ada,2026-04-10 15:25:36,0.1506
Universitas Airlangga,381,1381,PTN Akademik,13811031,Ilmu Politik,Sarjana,33,278.0,Tidak Ada,2026-04-10 15:25:36,0.1187
Universitas Airlangga,381,1381,PTN Akademik,13811032,Ilmu Hubungan Internasional,Sarjana,30,492.0,Tidak Ada,2026-04-10 15:25:36,0.061
Universitas Airlangga,381,1381,PTN Akademik,13811033,Antropologi,Sarjana,30,225.0,Tidak Ada,2026-04-10 15:25:36,0.1333
Universitas Airlangga,381,1381,PTN Akademik,13811034,Ilmu Ekonomi,Sarjana,66,533.0,Tidak Ada,2026-04-10 15:25:36,0.1238
Universitas Airlangga,381,1381,PTN Akademik,13811035,Manajemen,Sarjana,56,1001.0,Tidak Ada,2026-04-10 15:25:36,0.0559
Universitas Airlangga,381,1381,PTN Akademik,13811036,Akuntansi,Sarjana,53,1043.0,Tidak Ada,2026-04-10 15:25:36,0.0508
Universitas Airlangga,381,1381,PTN Akademik,13811037,Ilmu Komunikasi,Sarjana,30,674.0,Tidak Ada,2026-04-10 15:25:36,0.0445
Universitas Airlangga,381,1381,PTN Akademik,13811038,Ilmu Sejarah,Sarjana,32,111.0,Tidak Ada,2026-04-10 15:25:36,0.2883
Universitas Airlangga,381,1381,PTN Akademik,13811039,Ilmu Informasi Dan Perpustakaan,Sarjana,52,253.0,Tidak Ada,2026-04-10 15:25:36,0.2055
Universitas Airlangga,381,1381,PTN Akademik,13811040,Bahasa Dan Sastra Inggris,Sarjana,75,562.0,Tidak Ada,2026-04-10 15:25:36,0.1335
Universitas Airlangga,381,1381,PTN Akademik,13811041,Bahasa Dan Sastra Indonesia,Sarjana,40,199.0,Tidak Ada,2026-04-10 15:25:36,0.201
Universitas Airlangga,381,1381,PTN Akademik,13811042,Bahasa Dan Sastra Jepang,Sarjana,30,236.0,Tidak Ada,2026-04-10 15:25:36,0.1271
Universitas Airlangga,381,1381,PTN Akademik,13811043,Ekonomi Islam,Sarjana,60,339.0,Tidak Ada,2026-04-10 15:25:36,0.177
Universitas Airlangga,381,1381,PTN Akademik,13811068,Kedokteran (Fikkia Banyuwangi),Sarjana,10,141.0,Tidak Ada,2026-04-10 15:25:36,0.0709
Universitas Airlangga,381,1381,PTN Akademik,13812046,Keselamatan Dan Kesehatan Kerja,Sarjana Terapan,40,903.0,Tidak Ada,2026-04-10 15:25:36,0.0443
Universitas Airlangga,381,1381,PTN Akademik,13812049,Manajemen Perhotelan,Sarjana Terapan,27,295.0,Tidak Ada,2026-04-10 15:25:36,0.0915
Universitas Airlangga,381,1381,PTN Akademik,13812050,Destinasi Pariwisata,Sarjana Terapan,27,290.0,Tidak Ada,2026-04-10 15:25:36,0.0931
Universitas Airlangga,381,1381,PTN Akademik,13812051,Teknologi Laboratorium Medik,Sarjana Terapan,30,976.0,Tidak Ada,2026-04-10 15:25:36,0.0307
Universitas Airlangga,381,1381,PTN Akademik,13812054,Perbankan Dan Keuangan,Sarjana Terapan,45,393.0,Tidak Ada,2026-04-10 15:25:36,0.1145
Universitas Airlangga,381,1381,PTN Akademik,13812055,Teknologi Rekayasa Instrumentasi Dan Kontrol,Sarjana Terapan,32,106.0,Tidak Ada,2026-04-10 15:25:36,0.3019
Universitas Airlangga,381,1381,PTN Akademik,13812056,Manajemen Perkantoran Digital,Sarjana Terapan,48,371.0,Tidak Ada,2026-04-10 15:25:36,0.1294
Universitas Airlangga,381,1381,PTN Akademik,13812061,Pengobat Tradisional,Sarjana Terapan,20,64.0,Tidak Ada,2026-04-10 15:25:36,0.3125
Universitas Airlangga,381,1381,PTN Akademik,13812062,Fisioterapi,Sarjana Terapan,36,536.0,Tidak Ada,2026-04-10 15:25:36,0.0672
Universitas Airlangga,381,1381,PTN Akademik,13812063,Teknologi Radiologi Pencitraan,Sarjana Terapan,40,873.0,Tidak Ada,2026-04-10 15:25:36,0.0458
Universitas Airlangga,381,1381,PTN Akademik,13812064,Teknik Informatika,Sarjana Terapan,36,312.0,Tidak Ada,2026-04-10 15:25:36,0.1154
Universitas Airlangga,381,1381,PTN Akademik,13812065,Teknologi Kesehatan Gigi,Sarjana Terapan,28,108.0,Tidak Ada,2026-04-10 15:25:36,0.2593
Universitas Airlangga,381,1381,PTN Akademik,13812066,Teknologi Veteriner,Sarjana Terapan,24,67.0,Tidak Ada,2026-04-10 15:25:36,0.3582
Universitas Airlangga,381,1381,PTN Akademik,13812067,Kearsipan Dan Informasi Digital,Sarjana Terapan,29,170.0,Tidak Ada,2026-04-10 15:25:36,0.1706
Universitas Airlangga,381,1381,PTN Akademik,13812069,Akuntansi Bisnis Digital,Sarjana Terapan,27,,Tidak Ada,2026-04-10 15:25:36,
Universitas Airlangga,381,1381,PTN Akademik,13813045,Bahasa Inggris,Diploma Tiga,30,98.0,Tidak Ada,2026-04-10 15:25:36,0.3061
Universitas Airlangga,381,1381,PTN Akademik,13813047,Perpajakan,Diploma Tiga,60,268.0,Tidak Ada,2026-04-10 15:25:36,0.2239
Universitas Airlangga,381,1381,PTN Akademik,13813059,Keperawatan,Diploma Tiga,60,470.0,Tidak Ada,2026-04-10 15:25:36,0.1277
Institut Teknologi Sepuluh Nopember,382,1382,PTN Akademik,13821001,Fisika,Sarjana,77,212.0,Tidak Ada,2026-04-10 15:25:39,0.3632
Institut Teknologi Sepuluh Nopember,382,1382,PTN Akademik,13821002,Matematika,Sarjana,80,313.0,Tidak Ada,2026-04-10 15:25:39,0.2556
Institut Teknologi Sepuluh Nopember,382,1382,PTN Akademik,13821003,Statistika,Sarjana,40,393.0,Tidak Ada,2026-04-10 15:25:39,0.1018
